,excitation,kind,cross_section,excitation_energy,excitation_energy_uncorrected,oscillator_strength,oscillator_strength_velocity,rotatory_strength,state_dipole_moment_x,state_dipole_moment_y,state_dipole_moment_z,transition_dipole_moment_x,transition_dipole_moment_y,transition_dipole_moment_z,transition_dipole_moment_velocity_x,transition_dipole_moment_velocity_y,transition_dipole_moment_velocity_z,transition_magnetic_dipole_moment_x,transition_magnetic_dipole_moment_y,transition_magnetic_dipole_moment_z,pe_ptlr_correction,pe_ptss_correction
0,0,singlet,5.982491115768272e-07,0.1351619218109755,0.13527078709269758,4.1532396524837e-06,6.240550497143118e-06,-0.0009613555782086257,0.1726044663203397,0.43716667442333534,1.81906612070875,0.0031741440936025635,-0.0014894441986123368,0.005813620989447739,-0.0006602232670851869,0.0005632677795029702,-0.0007155849660952982,-0.013842383594107919,0.06523833034500844,0.24570720322207892,-2.245499427201518e-06,-0.0001066197822948729
1,1,singlet,0.06391978617059503,0.1575238780930453,0.1595301794025187,0.4437519176623169,0.3827834602970803,0.0016515005113772435,-0.10806763999567545,1.509485442913343,6.283515788124556,-0.12780953610830603,0.48216962710379,1.994177847477014,0.018137572806824574,-0.07071829265991382,-0.29174690099425377,0.03060861922973076,-0.017340455337648126,0.005214460495759472,-0.0007867062038105088,-0.001219595105662876
2,2,singlet,0.0003263707139091051,0.15998366110642373,0.16010436747643086,0.0022657715058597887,0.0025110675198757705,0.00017345485598472754,0.13796889243720412,0.47768257392626445,1.868878887876983,0.04048632823792415,0.08192450378644715,0.11354739163203129,-0.009123979558484693,-0.015291452759303914,-0.016897311389657825,-0.36623768963832265,0.33198192118258063,-0.1043178156067874,-1.5136122762374143e-05,-0.00010557024724474065
3,3,singlet,0.0014547058823643167,0.17435926211804892,0.17442747589200816,0.010099040744769893,0.009287847428964317,-0.009386921816021946,0.08094933557849927,0.8275949188814605,3.466984279070014,0.21793503110362022,-0.19067887830070668,0.055019975158596766,-0.03721837900837493,0.03083435412539384,-0.009652367907804722,0.25588634389548137,0.24263781779869112,-0.041999825786019046,-1.923628818558015e-05,-4.897748577365283e-05
4,4,singlet,0.0004565698285356574,0.18673231220673703,0.18835370477259866,0.003169656050142684,0.00854385140031131,0.004838474175447325,1.1603907123295127,-0.7896185180813939,-0.47605197545915967,0.10304116991780889,0.11619910272766122,0.03663034426829194,-0.033663345139653196,-0.035379386174782576,-0.002863200761479969,0.16147697107613823,-0.18312202919779033,0.048683456011195766,-2.48362820886716e-05,-0.001596556283772989
