,excitation,kind,cross_section,excitation_energy,excitation_energy_uncorrected,oscillator_strength,oscillator_strength_velocity,rotatory_strength,state_dipole_moment_x,state_dipole_moment_y,state_dipole_moment_z,transition_dipole_moment_x,transition_dipole_moment_y,transition_dipole_moment_z,transition_dipole_moment_velocity_x,transition_dipole_moment_velocity_y,transition_dipole_moment_velocity_z,transition_magnetic_dipole_moment_x,transition_magnetic_dipole_moment_y,transition_magnetic_dipole_moment_z,pe_ptlr_correction,pe_ptss_correction
0,0,singlet,8.501965565855281e-09,0.13511296188506453,0.13522293878919403,5.902340651888551e-08,7.496477973807354e-07,0.000437840526599843,0.17570793464786746,0.4336271135435903,1.8067012667683962,-0.0004925819284885567,3.837267382845945e-05,-0.0006412159633045014,-0.0002745767400898257,5.03690409501066e-05,-0.0002720317535279652,0.0152591684062139,-0.0652323544620031,-0.24494726578307174,-2.201547021798697e-06,-0.00010777535710770818
1,1,singlet,0.06350495337150805,0.1577428375941727,0.15972087968521848,0.44087201362739453,0.38000175442528183,0.0016824170903902936,-0.10350325740211527,1.5007725572109565,6.2424609072191375,-0.12925439971578964,0.47816792786009016,1.9866972570974353,0.018491050624877,-0.07006996607473087,-0.2909675470766219,0.04541082577145249,-0.030774577642505983,0.009384820648255259,-0.0007813401664562421,-0.0011967019245895255
2,2,singlet,0.0007616884002175106,0.1599349288733301,0.1600558252617665,0.005287888281659378,0.005121019857527007,0.0008771282537202394,0.13730486953163765,0.48373447984068574,1.885615205282103,-0.035795848627476576,-0.10108558437628788,-0.1951780831746709,0.008536365678386247,0.018019354419212565,0.02882669331242162,0.364302330129262,-0.33074121598939105,0.10373054921514832,-1.9846797293103188e-05,-0.00010104959114328995
3,3,singlet,0.0014600584536906755,0.1743808259006999,0.17444886272403,0.010136200033509641,0.009321191266585052,-0.009575858739209695,0.08322843337165277,0.8260594870800292,3.4566030550203095,-0.21838234097709375,0.19084841638509725,-0.05546386787583132,0.03731120538873012,-0.03084723898082277,0.009719945826404754,-0.2558062632997285,-0.24207279022589767,0.041905240056851256,-1.9310607807628934e-05,-4.8726215522474224e-05
4,4,singlet,0.00045876735047448337,0.18661568137850987,0.18823437024512912,0.0031849119612287514,0.00858093077556848,0.004952956994763188,1.1527251245060115,-0.779812702831292,-0.4903501390275098,-0.10303188434926087,-0.11667939670346716,-0.03701869818814766,0.0336867261952444,0.035478226393817036,0.0029162125286927806,-0.16146913742889688,0.1833894154567073,-0.0489213774488019,-2.491453506426488e-05,-0.0015937743315550046
